Event_ID,User_ID,Session_ID,Event_Timestamp,Event_Name,Page_Name,Element_Name,Device_Type,Service_Line,Acquisition_Channel,Search_Type,Provider_ID,Location_ID,Appointment_Type,Abandonment_Step,Form_Name,Platform
DUP000061,U10021,S153700,2026-07-22 00:44:36,appointment_completed,scheduling,confirmation,Mobile,Women's Health,Organic,,,,,,,web
EVT0069050,U30073,S118590,2026-07-22 00:44:50,careers_click,home,careers_link,Desktop,Pediatrics,Paid Search,,,,,,,web
EVT0031696,U25804,S108228,2026-07-22 00:47:04,cta_click,various,cta,Mobile,Neurology,Email,,,,,,,web
EVT0033945,U26963,S117872,2026-07-22 00:47:24,provider_search,find_care,provider_search,Mobile,Pediatrics,Organic,specialty,,,,,,web
EVT0049374,U19691,S139417,2026-07-22 00:48:21,provider_profile_view,provider_profile,,Tablet,Dermatology,Email,,P139,,,,,web
EVT0027113,U26295,S149391,2026-07-22 00:48:54,homepage_view,home,page,Mobile,Pediatrics,Direct,,,,,,,web
EVT0071631,U23377,S108153,2026-07-22 00:49:18,find_care_click,home,find_care_cta,Mobile,Dermatology,Direct,,,,,,,web
EVT0060713,U14110,S139787,2026-07-22 00:50:04,schedule_click,provider_profile,schedule_cta,Mobile,Neurology,Paid Search,,,,,,,web
EVT0039799,U12885,S105198,2026-07-22 00:53:56,form_start,forms,form,Mobile,Pediatrics,Referral,,,,,,contact_us,web
EVT0040170,U10821,S111969,2026-07-22 00:53:59,scheduling_started,scheduling,workflow_start,Desktop,Cardiology,Referral,,,,,,,web
EVT0066518,U14911,S104812,2026-07-22 00:56:50,date_selected,scheduling,date_selector,Desktop,Orthopedics,Referral,,,,,,,web
EVT0048443,U31274,S109499,2026-07-22 00:56:59,provider_call_click,provider_profile,phone_link,Tablet,Orthopedics,Paid Search,,,,,,,web
EVT0027743,U25175,S108256,2026-07-22 00:57:33,scheduling_started,scheduling,workflow_start,Mobile,Pediatrics,Email,,,,,,,web
EVT0010453,U14363,S127073,2026-07-22 00:59:38,insurance_step_view,scheduling,insurance_step,Mobile,Neurology,Paid Search,,,,,,,web
EVT0050147,U16498,S146013,2026-07-22 01:01:27,time_selected,scheduling,time_selector,Mobile,Neurology,Organic,,,,,,,web
EVT0069596,U26273,S115813,2026-07-22 01:02:56,virtual_care_click,virtual_care,virtual_care_cta,Desktop,Pediatrics,Organic,,,,,,,web
EVT0033713,U31599,S155545,2026-07-22 01:03:04,location_selected,scheduling,location_selector,Mobile,Cardiology,Paid Search,,,Austin,,,,web
EVT0020413,U22887,S137583,2026-07-22 01:04:17,insurance_check_click,insurance,insurance_checker,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0004422,U18929,S102680,2026-07-22 01:10:08,scheduling_started,scheduling,workflow_start,Mobile,Women's Health,Organic,,,,,,,web
EVT0063787,U31856,S158916,2026-07-22 01:10:18,provider_filter_click,find_care,provider_filter,Mobile,Primary Care,Organic,,,,,,,web
EVT0011711,U32298,S131908,2026-07-22 01:13:41,cta_click,various,cta,Desktop,Cardiology,Direct,,,,,,,web
EVT0024181,U21714,S156027,2026-07-22 01:15:19,form_submit,forms,form,Mobile,Primary Care,Paid Social,,,,,,appointment_request,web
EVT0054002,U16078,S120827,2026-07-22 01:16:10,date_selected,scheduling,date_selector,Desktop,Orthopedics,Referral,,,,,,,web
EVT0012266,U25765,S149098,2026-07-22 01:16:14,location_selected,scheduling,location_selector,Mobile,Dermatology,Organic,,,Austin,,,,web
EVT0022561,U10196,S144113,2026-07-22 01:16:56,service_line_view,service_line,page,Mobile,Women's Health,Referral,,,,,,,web
EVT0028272,U25316,S104620,2026-07-22 01:17:18,date_selected,scheduling,date_selector,Tablet,Pediatrics,Organic,,,,,,,web
EVT0062786,U29705,S118721,2026-07-22 01:17:38,provider_profile_view,provider_profile,page,Desktop,Orthopedics,Organic,,P408,,,,,web
EVT0027331,U30330,S124557,2026-07-22 01:18:08,scheduling_started,scheduling,workflow_start,Desktop,Dermatology,Direct,,,,,,,web
EVT0032389,U24188,S135743,2026-07-22 01:20:27,location_selected,scheduling,location_selector,Mobile,Pediatrics,Organic,,,Waco,,,,web
EVT0047479,,S141860,2026-07-22 01:22:23,provider_profile_view,provider_profile,page,Mobile,Cardiology,Direct,,P304,,,,,web
EVT0014274,U24513,S141157,2026-07-22 01:24:17,cta_click,,cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0060481,U11548,S158871,2026-07-22 01:25:33,cta_click,various,cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0063473,U18814,S117846,2026-07-22 01:26:04,schedule_click,provider_profile,schedule_cta,Desktop,Primary Care,Email,,,,,,,web
EVT0030259,U15685,S132687,2026-07-22 01:31:18,schedule_abandoned,scheduling,workflow_exit,Desktop,Cardiology,Email,,,,,location,,web
EVT0012855,U26848,S158129,2026-07-22 01:32:17,find_care_click,home,find_care_cta,Mobile,Neurology,Organic,,,,,,,web
EVT0060932,U30329,S112771,2026-07-22 01:33:47,urgent_care_checkin_click,urgent_care,checkin_cta,Desktop,Cardiology,Organic,,,Dallas,,,,web
EVT0013519,U13112,S125367,2026-07-22 01:34:11,cta_click,various,cta,Mobile,Primary Care,Organic,,,,,,,web
EVT0059374,U24674,S151036,2026-07-22 01:34:55,schedule_click,provider_profile,schedule_cta,Desktop,Primary Care,Organic,,,,,,,web
EVT0012409,U10969,S154352,2026-07-22 01:37:45,provider_search,find_care,provider_search,Desktop,Cardiology,Paid Social,name,,,,,,web
EVT0033141,U22630,S106256,2026-07-22 01:38:49,provider_filter_click,find_care,provider_filter,Desktop,Women's Health,Paid Search,,,,,,,web
EVT0060450,U28117,S106463,2026-07-22 01:40:37,location_selected,scheduling,location_selector,Mobile,Women's Health,Referral,,,Temple,,,,web
EVT0002219,U10991,S156338,2026-07-22 01:41:20,provider_profile_view,provider_profile,page,Desktop,Pediatrics,Email,,P273,,,,,web
EVT0039998,U21651,S157284,2026-07-22 01:41:21,appointment_completed,scheduling,confirmation,Mobile,Neurology,Paid Social,,,,,,,web
EVT0059176,U17972,S107752,2026-07-22 01:42:23,provider_search,find_care,provider_search,Mobile,Women's Health,Organic,condition,,,,,,web
EVT0041443,U22106,S155035,2026-07-22 01:42:54,provider_search,find_care,provider_search,Mobile,Neurology,Organic,condition,,,,,,web
EVT0001875,U22714,S154870,2026-07-22 01:43:29,campaign_landing_view,campaign,page,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0050489,U26496,S123258,2026-07-22 01:44:19,location_search,locations,location_search,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0055162,U32820,S115293,2026-07-22 01:44:59,location_search,locations,location_search,Desktop,Cardiology,Direct,,,,,,,web
EVT0051285,U20942,S145965,2026-07-22 01:45:18,newsletter_signup,newsletter,form,Desktop,Primary Care,Paid Search,,,,,,,web
EVT0016587,U16562,S107492,2026-07-22 01:45:22,provider_search,find_care,provider_search,Desktop,,Direct,name,,,,,,web
EVT0009713,U11567,S139545,2026-07-22 01:47:04,find_care_click,home,find_care_cta,Desktop,Women's Health,Organic,,,,,,,web
EVT0050270,U14499,S109820,2026-07-22 01:47:22,appointment_completed,scheduling,confirmation,Desktop,,Organic,,,,,,,web
EVT0028935,U28753,S158720,2026-07-22 01:48:30,newsletter_signup,newsletter,form,Desktop,Pediatrics,Organic,,,,,,,web
EVT0015252,U17507,S127961,2026-07-22 01:49:02,service_line_view,service_line,page,Mobile,Dermatology,Organic,,,,,,,web
EVT0001188,U28486,S121901,2026-07-22 01:49:23,directions_click,location,directions_link,Desktop,Primary Care,Organic,,,Waco,,,,web
EVT0066413,U21617,S104429,2026-07-22 01:50:17,cta_click,various,cta,Mobile,Women's Health,Direct,,,,,,,web
EVT0071139,U29222,S125649,2026-07-22 01:51:16,scheduling_started,scheduling,workflow_start,Mobile,Pediatrics,Organic,,,,,,,web
EVT0006781,U19345,S140787,2026-07-22 01:52:29,mychart_click,home,mychart_link,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0071985,U21943,S151706,2026-07-22 01:57:08,provider_profile_view,provider_profile,page,Mobile,Orthopedics,Paid Search,,P365,,,,,web
EVT0009211,U16985,S138269,2026-07-22 01:57:09,cta_click,various,cta,Mobile,Pediatrics,Email,,,,,,,web
EVT0005562,U12127,S105379,2026-07-22 02:00:35,scheduling_started,scheduling,workflow_start,Desktop,Neurology,Direct,,,,,,,web
EVT0023199,U21756,S121801,2026-07-22 02:03:43,provider_filter_click,find_care,provider_filter,Mobile,Cardiology,Referral,,,,,,,web
EVT0026135,U14318,S118612,2026-07-22 02:06:28,cta_click,various,cta,Mobile,Cardiology,Organic,,,,,,,web
EVT0049036,U18315,S102357,2026-07-22 02:06:43,appointment_type_selected,scheduling,appointment_type,Desktop,Women's Health,Organic,,,,New Patient,,,web
EVT0054550,U22617,S150872,2026-07-22 02:08:32,find_care_click,home,find_care_cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0050961,U23347,S113993,2026-07-22 02:08:41,provider_profile_view,provider_profile,page,Mobile,Primary Care,Email,,P160,,,,,web
EVT0016149,U19840,S123919,2026-07-22 02:11:18,homepage_view,home,page,Mobile,Pediatrics,Organic,,,,,,,web
EVT0020783,U28029,S156210,2026-07-22 02:14:14,service_line_view,service_line,page,Mobile,Dermatology,Email,,,,,,,web
EVT0070722,U24051,S102300,2026-07-22 02:14:27,provider_profile_view,provider_profile,page,Desktop,Pediatrics,Direct,,P310,,,,,web
EVT0062857,U13532,S144314,2026-07-22 02:16:44,provider_call_click,provider_profile,phone_link,Mobile,Pediatrics,Direct,,,,,,,web
EVT0036350,U29561,S141462,2026-07-22 02:22:17,provider_filter_click,find_care,provider_filter,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0028861,U22578,S111556,2026-07-22 02:22:30,date_selected,scheduling,date_selector,Mobile,Neurology,Organic,,,,,,,web
EVT0032248,U24742,S153679,2026-07-22 02:23:57,location_selected,scheduling,location_selector,Desktop,Orthopedics,Email,,,Fort Worth,,,,web
EVT0014311,U18583,S132187,2026-07-22 02:25:29,time_selected,scheduling,time_selector,,Cardiology,Direct,,,,,,,web
EVT0007027,U18711,S145673,2026-07-22 02:26:43,service_line_view,service_line,page,Mobile,Women's Health,Organic,,,,,,,web
EVT0037189,U31263,S158681,2026-07-22 02:34:55,provider_profile_view,provider_profile,page,Mobile,Pediatrics,Organic,,P301,,,,,web
EVT0046607,U24056,S141189,2026-07-22 02:34:57,provider_profile_view,provider_profile,page,Desktop,Pediatrics,Paid Social,,P162,,,,,web
EVT0000001,U23407,S117759,2026-07-22 02:37:32,form_start,forms,form,Mobile,Pediatrics,Email,,,,,,appointment_request,web
EVT0038614,U20933,S154282,2026-07-22 02:38:56,mychart_click,home,mychart_link,Desktop,Neurology,Email,,,,,,,web
EVT0016696,U10513,S125583,2026-07-22 02:39:53,homepage_view,home,page,Desktop,Pediatrics,Organic,,,,,,,web
EVT0063974,U17421,S115854,2026-07-22 02:43:24,old_find_doctor_click,various,cta,Mobile,Orthopedics,Paid Social,,,,,,,web
EVT0066814,U10789,S149022,2026-07-22 02:43:47,provider_call_click,provider_profile,phone_link,Desktop,Pediatrics,Direct,,,,,,,web
EVT0046816,U25325,S117244,2026-07-22 02:44:48,provider_filter_click,find_care,provider_filter,Mobile,Dermatology,Paid Social,,,,,,,web
EVT0071492,U31880,S103110,2026-07-22 02:48:22,donate_click,foundation,donate_cta,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0071747,U13292,S148629,2026-07-22 02:48:30,find_care_click,home,find_care_cta,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0029514,U27963,S116213,2026-07-22 02:49:33,provider_search,find_care,provider_search,Mobile,Primary Care,Email,specialty,,,,,,web
EVT0005648,U32146,S123456,2026-07-22 02:51:47,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0009835,U14068,S119614,2026-07-22 02:52:12,provider_profile_view,provider_profile,page,Mobile,Neurology,Organic,,P302,,,,,web
EVT0005176,U31139,S146831,2026-07-22 02:52:41,form_submit,forms,form,Desktop,Cardiology,Direct,,,,,,appointment_request,web
EVT0056089,U10450,S116182,2026-07-22 02:57:38,provider_search,find_care,provider_search,Mobile,Primary Care,Organic,specialty,,,,,,web
EVT0011256,U12686,S115309,2026-07-22 02:58:14,scheduling_started,scheduling,workflow_start,Desktop,Cardiology,Direct,,,,,,,web
EVT0045849,U24075,S154801,2026-07-22 02:59:12,appointment_type_selected,scheduling,appointment_type,Mobile,Women's Health,Direct,,,,New Patient,,,web
EVT0040742,U26408,S110852,2026-07-22 02:59:30,appointment_completed,scheduling,confirmation,Mobile,Primary Care,Email,,,,,,,web
EVT0027674,U11284,S112874,2026-07-22 03:03:07,date_selected,scheduling,date_selector,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0035394,U19837,S113881,2026-07-22 03:06:53,insurance_step_view,scheduling,insurance_step,Mobile,Orthopedics,Direct,,,,,,,web
EVT0008548,U13615,S159162,2026-07-22 03:07:24,find_care_click,home,find_care_cta,Desktop,Orthopedics,Paid Search,,,,,,,web
EVT0041680,U25870,S121340,2026-07-22 03:09:37,scheduling_started,scheduling,workflow_start,Desktop,Neurology,Paid Social,,,,,,,web
EVT0041883,U29729,S125102,2026-07-22 03:10:07,campaign_landing_view,campaign,page,Mobile,Neurology,Referral,,,,,,,web
EVT0013604,U30718,S132959,2026-07-22 03:10:17,appointment_completed,scheduling,confirmation,Mobile,Primary Care,Paid Social,,,,,,,web
EVT0058390,U30108,S133775,2026-07-22 03:12:42,date_selected,scheduling,date_selector,Mobile,Primary Care,Direct,,,,,,,web
EVT0009670,U32325,S118068,2026-07-22 03:14:00,directions_click,location,directions_link,Mobile,Orthopedics,Organic,,,Temple,,,,web
EVT0016086,U32342,S118582,2026-07-22 03:17:22,appointment_completed,scheduling,confirmation,Desktop,CARDIOLOGY,Organic,,,,,,,web
EVT0007984,U29865,S109088,2026-07-22 03:18:29,newsletter_signup,newsletter,form,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0043555,U32416,S114734,2026-07-22 03:18:55,insurance_step_view,scheduling,insurance_step,Mobile,Neurology,Direct,,,,,,,web
EVT0030705,U20676,S159943,2026-07-22 03:19:35,provider_search,find_care,provider_search,Mobile,Women's Health,Direct,specialty,,,,,,web
EVT0033222,U14300,S150225,2026-07-22 03:21:09,donate_click,foundation,donate_cta,Desktop,Cardiology,Organic,,,,,,,web
EVT0039586,U26844,S120137,2026-07-22 03:22:38,appointment_type_selected,scheduling,appointment_type,Mobile,Cardiology,Email,,,,Virtual,,,web
EVT0063414,U25338,S138284,2026-07-22 03:24:35,schedule_abandoned,scheduling,workflow_exit,Mobile,Orthopedics,Organic,,,,,date,,web
EVT0062410,U31851,S129520,2026-07-22 03:28:16,provider_profile_view,provider_profile,page,Desktop,Orthopedics,Direct,,P217,,,,,web
EVT0041309,U21735,S145258,2026-07-22 03:28:28,location_search,locations,location_search,Mobile,Primary Care,Direct,,,,,,,web
EVT0054910,U15099,S108836,2026-07-22 03:29:18,faq_expand,various,faq,Desktop,Pediatrics,Direct,,,,,,,web
EVT0046288,U31116,S133041,2026-07-22 03:30:33,service_line_view,service_line,page,Mobile,Primary Care,Direct,,,,,,,web
EVT0014285,U11698,S132846,2026-07-22 03:31:33,schedule_abandoned,scheduling,workflow_exit,Tablet,Orthopedics,Organic,,,,,date,,web
EVT0004477,U32557,S111722,2026-07-22 03:32:51,schedule_click,provider_profile,schedule_cta,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0052922,U26231,S152552,2026-07-22 03:33:58,location_selected,scheduling,location_selector,Mobile,Orthopedics,Paid Search,,,Austin,,,,web
EVT0026195,U30985,S117442,2026-07-22 03:36:24,insurance_check_click,insurance,insurance_checker,Tablet,Dermatology,Paid Social,,,,,,,web
EVT0048735,U15462,S124680,2026-07-22 03:37:29,service_line_view,service_line,page,Mobile,Dermatology,Direct,,,,,,,web
EVT0018668,U19511,S153844,2026-07-22 03:41:43,homepage_view,home,page,Desktop,Orthopedics,Organic,,,,,,,web
EVT0019113,U27666,S153411,2026-07-22 03:43:05,location_selected,scheduling,location_selector,Mobile,Orthopedics,Email,,,Temple,,,,web
EVT0047801,U29709,S100247,2026-07-22 03:43:11,provider_filter_click,find_care,provider_filter,Mobile,Dermatology,Organic,,,,,,,web
EVT0069836,U13433,S152152,2026-07-22 03:43:42,cta_click,various,cta,Desktop,Neurology,Email,,,,,,,web
EVT0016684,U31407,S103819,2026-07-22 03:45:52,provider_search,find_care,provider_search,Mobile,Neurology,Direct,condition,,,,,,web
EVT0002386,U11447,S122053,2026-07-22 03:49:10,schedule_abandoned,scheduling,workflow_exit,Mobile,Primary Care,Direct,,,,,date,,web
EVT0021201,U13988,S103995,2026-07-22 03:49:46,location_selected,scheduling,location_selector,Mobile,Orthopedics,Paid Search,,,Waco,,,,web
EVT0043109,U30471,S120404,2026-07-22 03:50:38,insurance_step_view,scheduling,insurance_step,Desktop,Pediatrics,Organic,,,,,,,web
EVT0049180,U19680,S156444,2026-07-22 03:52:00,provider_profile_view,provider_profile,page,Mobile,Women's Health,Referral,,P266,,,,,web
EVT0005800,U10892,S140765,2026-07-22 03:52:03,virtual_care_click,virtual_care,virtual_care_cta,Mobile,Pediatrics,Organic,,,,,,,web
EVT0039269,U22585,S111786,2026-07-22 03:53:27,location_selected,scheduling,location_selector,Tablet,Cardiology,Organic,,,Dallas,,,,web
EVT0064149,U19758,S158468,2026-07-22 03:54:35,homepage_view,home,page,Mobile,,Paid Search,,,,,,,web
EVT0069208,U14988,S117149,2026-07-22 03:55:15,careers_click,home,careers_link,Mobile,Primary Care,Direct,,,,,,,web
EVT0014699,U20771,S124969,2026-07-22 03:56:46,covid_banner_click,service_line,page,Desktop,Neurology,Paid Search,,,,,,,web
EVT0000072,U13826,S125395,2026-07-22 03:57:48,provider_search,find_care,provider_search,Desktop,Pediatrics,Direct,condition,,,,,,web
EVT0014618,U13717,S112849,2026-07-22 03:57:56,insurance_step_view,,insurance_step,Mobile,Cardiology,Paid Social,,,,,,,web
EVT0044117,U26854,S130226,2026-07-22 04:04:06,schedule_click,provider_profile,schedule_cta,Mobile,Dermatology,Paid Social,,,,,,,web
EVT0013650,U26069,S149256,2026-07-22 04:04:54,provider_search,find_care,provider_search,Mobile,Pediatrics,Organic,condition,,,,,,web
EVT0019537,U18860,S157743,2026-07-22 04:07:00,schedule_click,provider_profile,schedule_cta,Mobile,Dermatology,Organic,,,,,,,web
EVT0009926,U12187,S129651,2026-07-22 04:07:45,medical_records_click,patient_resources,medical_records_link,Mobile,Primary Care,Direct,,,,,,,web
EVT0028742,U12293,S139235,2026-07-22 04:10:05,find_care_click,home,find_care_cta,Desktop,Primary Care,Organic,,,,,,,web
EVT0006297,U13206,S153396,2026-07-22 04:10:14,appointment_completed,scheduling,confirmation,Desktop,Pediatrics,Paid Search,,,,,,,web
EVT0058353,U16603,S115572,2026-07-22 04:11:03,date_selected,scheduling,date_selector,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0025878,U15183,S121316,2026-07-22 04:11:07,urgent_care_checkin_click,urgent_care,checkin_cta,Mobile,Orthopedics,Organic,,,Plano,,,,web
EVT0007218,U22860,S101676,2026-07-22 04:11:35,time_selected,scheduling,time_selector,Mobile,Dermatology,Organic,,,,,,,web
EVT0044770,U17129,S100732,2026-07-22 04:13:13,provider_filter_click,find_care,provider_filter,Desktop,Pediatrics,Referral,,,,,,,web
EVT0031074,U18044,S113425,2026-07-22 04:13:14,directions_click,location,directions_link,Mobile,Cardiology,Direct,,,Temple,,,,web
EVT0061435,U12195,S116778,2026-07-22 04:15:48,locationCardClick,provider_profile,schedule_cta,Mobile,Neurology,Paid Search,,,,,,,web
EVT0017452,U19240,S158506,2026-07-22 04:16:19,provider_filter_click,find_care,provider_filter,Mobile,Primary Care,Organic,,,,,,,web
EVT0016866,U12363,S124109,2026-07-22 04:17:37,provider_profile_view,provider_profile,page,Mobile,Cardiology,Organic,,P160,,,,,web
EVT0044795,U22507,S123473,2026-07-22 04:18:16,appointment_type_selected,scheduling,appointment_type,Mobile,Orthopedics,Referral,,,,Virtual,,,web
EVT0047204,U24778,S121600,2026-07-22 04:18:54,homepage_view,home,page,Mobile,Primary Care,Paid Search,,,,,,,web
DUP000402,U24778,S121600,2026-07-22 04:18:54,homepage_view,home,page,Mobile,Primary Care,Paid Search,,,,,,,web
